% Model:              cyclotron_simulation (1).mph
% Version:            COMSOL 6.3.0.420
% Date:               Jun 4 2025, 13:40
% Dimension:          3
% Nodes:              3890
% Expressions:        1
% Description:        Magnetic flux density, z-component
% Length unit:        in
% x                       y                        z                        mf.Bz (T)
-71.29947795847019        -6.661338147750939E-16   -35.06787955922039       -1.9712559944108556E-4
-75.3996091336135         1.682681771697503E-16    -41.382746236773585      0.001063223740354576
-69.51218651794088        -4.440892098500626E-16   -38.51387740686458       -0.001893408039406994
-69.30406146206568        0                        -35.63900342247534       -7.152973011944531E-4
-62.43953236174839        0                        -38.502735850098006      0.0025990293731996826
-66.26012275341895        0                        -37.62420632738529       5.093886890053846E-4
-65.57676351097112        1.1102230246251565E-16   -32.07491412369393       0.0019968333101523378
-76.57966998326371        -1.942890293094024E-16   -30.651237847999617      0.0015298749269433934
-71.00775032370616        -2.220446049250313E-16   -33.08694475637483       -4.055721875796764E-5
-66.5702106716575         -1.1102230246251565E-16  -30.383541546537366      0.00113178864340013
-71.85307505977458        0                        -29.41078410613413       -0.0012182572149664187
-67.79071845716655        -2.220446049250313E-16   -19.771258835696454      7.610765964248607E-4
-68.93866596948412        -1.1102230246251565E-16  -18.198800084522524      -3.2322054730997245E-4
-66.62932312581722        0                        -18.916296412985936      -2.9051502843062057E-5
-66.53085349413135        0                        -20.612748624944853      3.07639076120171E-4
-64.74349402314228        0                        -19.365348642846563      0.0010494907437657896
-67.97917447105698        0                        -25.59872604627475       -7.484650512376194E-4
-65.43978050381274        -1.1102230246251565E-16  -25.341135732409303      0.0011192643114385514
-65.63665701467013        -3.3306690738754696E-16  -29.128979870048624      0.001217383502024645
-70.80394281498623        0                        -27.16968828234635       -0.0027219705748900832
-61.104988574268816       5.551115123125783E-17    -23.88337658878487       -1.2391140573265089E-4
-31.453100796323014       0                        -25.559464073638082      -0.0016079574142954488
-29.987782485642768       2.220446049250313E-16    -26.96829327223176       4.013434552367773E-4
-46.15997916811644        1.1102230246251565E-16   -45.93277969843752       -0.003799700122662482
-46.50377134268324        0                        -46.63184081346455       0.0027305756451047347
-50.37524129863574        0                        -46.053221836705205      3.592551431503585E-4
-45.85920245765844        0                        -46.485745752935024      -0.003022510251186407
-45.41593952858848        0                        -45.405167952957136      4.4052593056846665E-5
-28.663038896753786       0                        -36.82326940403989       6.824101806052303E-4
-28.498512734008425       2.7755575615628914E-17   -36.859991465115606      9.452754147057551E-4
-32.68858176283           -1.1102230246251565E-16  -28.810146198763626      -6.883503759479784E-4
-31.348572208479403       -1.1102230246251565E-16  -30.185373576997613      -0.001167827185479229
-33.234543140120806       3.3306690738754696E-16   -29.817201076971095      -0.0023226430819972194
-33.17722795227217        -4.440892098500626E-16   -30.60311664634289       -5.159476688072311E-4
-34.896413550624615       0                        -33.96810646043842       -0.005910349542916391
-31.62956300607632        -2.220446049250313E-16   -33.108885004205824      0.0034791343765998017
-32.40790550301327        0                        -36.00183907127074       -0.0016914322030641734
-56.1574363847648         -2.220446049250313E-16   -53.99707991543242       -0.002386292404297896
-56.54059899589468        -2.220446049250313E-16   -49.44110987611043       -8.998590260771168E-4
-53.61819416960083        0                        -53.74601252006314       7.672952742607069E-4
-52.85086488481633        5.551115123125783E-17    -47.413586628097526      -2.849607049211713E-4
-52.36146309529022        0                        -53.16586139540106       -7.995869465690271E-4
-52.835805682011916       2.220446049250313E-16    -55.23869336420381       -0.0015792961485281572
-53.32242512543803        -4.440892098500626E-16   -46.23190043286395       -0.008362136688057348
-52.498256832882234       -7.216449660063518E-16   -46.11388248427653       -0.0012742723572099002
-70.96752350592905        1.1102230246251565E-16   -64.80702902658388       4.362346676390295E-4
-60.22210320952817        6.661338147750939E-16    -55.509784362494656      -5.298660256219516E-4
-52.90971747744876        5.551115123125783E-16    -46.266014085577375      -0.009493314014836555
-33.403857548075045       1.1102230246251565E-16   -39.85843057833239       0.0010652727382951324
-32.356041638785015       1.1102230246251565E-16   -39.11681917909936       1.044637087818795E-4
-33.37793780453508        1.1102230246251565E-16   -38.786409960011056      0.0013429375771622457
-34.65650777497211        0                        -39.58426091407895       -6.115411092072872E-4
-34.43481026691231        1.1102230246251565E-16   -41.76619701007198       -0.0021701691744611395
-42.45764325998906        5.551115123125783E-17    -45.55085010943475       6.233539237750614E-4
-50.17861094364669        -2.220446049250313E-16   -54.632041683047646      0.0020894742814041825
-45.9463820177531         0                        -47.95870926725923       2.2498955598256113E-4
-43.730759659357204       -2.220446049250313E-16   -53.66057124483736       -0.005713459341202694
-57.12022445914468        1.1102230246251565E-16   -59.03918886559173       -0.0014042724340028792
-57.03761717825952        -2.220446049250313E-16   -61.84011580033634       -5.619104351352094E-4
-55.42546500501565        -2.220446049250313E-16   -60.29352157031927       -6.663177709769692E-4
-54.77237262828457        0                        -61.30939280104194       -0.0017736672462623326
-55.56091593562835        2.220446049250313E-16    -61.35671760198235       -3.865227981441978E-4
-55.171006047965356       1.1102230246251565E-16   -62.55901842385799       -2.4946928430198315E-4
-59.188323787004          1.1102230246251565E-16   -69.09847074898134       -1.3335080300870238E-4
-58.3878231199354         0                        -67.97494887263012       -3.951025295372319E-4
-57.79349160695983        1.1102230246251565E-16   -69.14644225423497       2.7628922869789345E-4
-56.96074506595309        0                        -68.16944550953004       6.57687058365833E-4
-63.39311783828453        1.4210854715202004E-14   -75                      -7.045424049567206E-4
-57.32865142326679        0                        -69.90829280463224       -1.1945830051917172E-4
-55.71426817680435        0                        -68.88209939257902       6.183684050775223E-4
-38.01295549019637        6.93889390390723E-15     -51.85455788532534       0.0023337147428981186
-37.02698547082001        4.440892098500626E-16    -45.79108950741309       -0.00137131551025699
-44.511069407742205       6.661338147750939E-16    -57.016803697381675      5.456546167703545E-4
-47.28459608694424        1.1102230246251565E-16   -63.280905742242304      -0.0026309855934922542
-46.557905811349364       -1.1102230246251565E-16  -61.39568676227837       2.1085783244402246E-4
-47.60895618232002        1.1102230246251565E-16   -61.43611450197908       4.5697560250777845E-5
-49.19189233492282        1.1102230246251565E-16   -62.57583581219252       -0.0016431855536455267
-46.31283953082237        0                        -60.14194878893305       0.0044353662217069285
-46.14094032954711        -1.1102230246251565E-16  -62.339489528574745      -0.0012968571753230428
-24.478657404512358       0                        -37.163859038121764      -2.7288800423381246E-4
-24.635279120568306       0                        -37.568830897409526      0.0016446173535569287
-24.255887020212025       0                        -37.652012792429666      4.784720442423185E-4
-24.20066675528419        0                        -37.249711491435534      -6.480072604188643E-4
-24.812355956451434       -1.1102230246251565E-16  -28.394246145021846      0.001542981082285192
-22.859449157681006       2.220446049250313E-16    -28.09353672050618       0.0016942775711413839
-22.748301298779317       0                        -29.048414898350366      0.0019768107411798795
-23.388745014124105       1.4745149545802863E-14   -32.90773997080337       2.81001314530985E-4
-21.575048633090724       0                        -27.782638320241027      -0.003160760401287728
-24.673834024040012       -2.220446049250313E-16   -22.44777725443551       5.787364059672041E-4
-23.985174207910177       -1.1102230246251565E-16  -22.140954848530765      1.2765343042839223E-4
-24.433244019629562       2.220446049250313E-16    -23.654791230234935      -0.003066781551286093
-25.02639955991157        -1.1102230246251565E-16  -20.242056322540403      -3.529281184905036E-4
-23.857367672544747       0                        -25.568781519506018      -0.0035219210462727572
-22.179162711695923       -1.1102230246251565E-16  -27.059401932308045      -0.0027292127205918505
-23.11072484261652        -5.551115123125783E-17   -23.265582526873416      -0.002077763730368591
-22.205945891436276       1.1102230246251565E-16   -24.4142989988256        6.661959503857278E-4
-23.111615308141648       -3.3306690738754696E-16  -22.365808092151152      1.9371234895119855E-4
-21.654230124348544       2.220446049250313E-16    -25.776051774082113      -1.7077339720775533E-4
-22.906743795954235       0                        -19.891481326945815      0.0025183476084866775
-23.423274183374314       0                        -19.077557506630964      0.0019882349563469753
-20.88048870469637        -2.220446049250313E-16   -20.98984029376669       -0.001018318175517217
